0,0,1.74407,2.92549,0.908303,0.29791,291,1200,0.2425
0,1,1.66792,3.4994,0.349952,0.456729,371,1200,0.309167
0,2,1.60929,4.0968,0.176295,0.526283,409,1200,0.340833
0,3,1.53685,4.5157,0.088576,0.609984,478,1200,0.398333
0,4,1.47519,3.72213,0.0645578,0.585232,493,1200,0.410833
0,5,1.48494,4.30227,0.0601409,0.650642,468,1200,0.39
0,6,1.41191,5.45553,0.0183028,0.707505,540,1200,0.45
0,0,1.75599,2.84587,0.712932,0.279175,295,1200,0.245833
0,1,1.69,3.3318,0.426415,0.404416,345,1200,0.2875
0,2,1.62971,3.94795,0.208272,0.557775,382,1200,0.318333
0,3,1.56944,4.22411,0.087735,0.606965,438,1200,0.365
0,4,1.53666,4.32216,0.0480682,0.642465,463,1200,0.385833
0,5,1.49622,5.21952,0.0253393,0.660271,463,1200,0.385833
0,6,1.44062,4.00735,0.0266722,0.669164,509,1200,0.424167
0,7,1.47792,5.18465,0.01185,0.654989,488,1200,0.406667
0,8,1.38723,4.30751,0.0190967,0.721597,536,1200,0.446667
0,9,1.46024,5.10311,0.00808975,0.797697,496,1200,0.413333
1,0,1.36281,4.63475,0.00851335,0.734708,543,1200,0.4525
1,1,1.35028,4.87945,0.0122972,0.727746,578,1200,0.481667
1,0,1.3875,5.23636,0.00716202,0.748752,553,1200,0.460833
1,1,1.36951,5.52742,0.00309441,0.756953,542,1200,0.451667
1,2,1.34811,5.19113,0.00455888,0.796885,558,1200,0.465
1,3,1.31115,4.54363,0.00380162,0.749689,595,1200,0.495833
1,4,1.28066,5.14537,0.00275471,0.776278,605,1200,0.504167
1,5,1.26509,6.69494,0.00148198,0.854331,619,1200,0.515833
1,6,1.28877,5.04007,0.00194218,0.795653,601,1200,0.500833
1,7,1.23086,5.23153,0.000536536,0.804805,613,1200,0.510833
1,8,1.2688,5.64163,0.0002863,0.849767,605,1200,0.504167
1,9,1.22785,4.87014,0.00131151,0.760367,628,1200,0.523333
2,0,1.26251,6.56789,0.00189494,0.952928,631,1200,0.525833
2,1,1.19468,5.19334,0.00114911,0.825782,637,1200,0.530833
2,2,1.20504,5.44145,0.00195812,0.887859,642,1200,0.535
2,3,1.20414,6.71419,0.00124532,0.925869,636,1200,0.53
2,4,1.18395,7.14007,0.000675093,0.986474,664,1199,0.553795
2,5,1.11112,6.5443,0.000436926,0.917191,700,1200,0.583333
2,6,1.18191,5.06214,8.24894e-05,0.972466,670,1200,0.558333
2,7,1.01772,4.92792,0.000450748,0.829776,752,1200,0.626667
2,8,1.08949,5.38707,0.000309062,0.910145,702,1200,0.585
2,9,0.998231,6.4338,0.000329321,0.803314,755,1200,0.629167
3,0,0.970605,8.35387,2.28879e-05,0.81243,746,1200,0.621667
3,1,0.96984,6.85334,8.85686e-05,0.818934,766,1200,0.638333
3,2,0.918435,4.75155,0.000116699,0.784762,780,1199,0.650542
3,3,0.909284,5.54405,2.92059e-05,0.794845,791,1200,0.659167
3,4,0.905487,6.80969,7.81982e-05,0.854697,812,1200,0.676667
3,5,0.835515,4.72138,1.0848e-05,0.746655,824,1200,0.686667
3,6,0.865905,5.45174,4.62521e-05,0.77928,804,1200,0.67
3,7,0.806418,4.90411,2.90866e-05,0.73864,845,1200,0.704167
3,8,0.838595,5.9558,1.4305e-05,0.81784,832,1200,0.693333
3,9,0.863174,5.71989,1.51395e-05,0.84563,811,1200,0.675833
4,0,0.813651,6.08744,1.54971e-05,0.81086,844,1200,0.703333
4,1,0.790361,7.46977,1.09672e-05,0.815213,859,1200,0.715833
4,2,0.824114,6.20521,2.31263e-05,0.823355,832,1200,0.693333
4,3,0.811862,6.15219,3.45706e-06,0.815957,844,1200,0.703333
4,4,0.782071,6.11407,7.27174e-06,0.818643,863,1199,0.719766
4,5,0.808422,5.22212,7.39095e-06,0.821894,837,1200,0.6975
4,6,0.718927,5.51597,5.72203e-06,0.75872,884,1200,0.736667
4,7,0.71896,6.32954,5.12599e-06,0.777438,885,1200,0.7375
4,8,0.722396,6.01081,9.05987e-06,0.738063,880,1200,0.733333
4,9,0.70104,6.33316,1.75236e-05,0.744085,907,1200,0.755833
